category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating,dish type,tag
Boneless Chicken Main Course,Chicken Meethi Malai Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Meethi Malai Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Boneless Chicken Hyderabadi,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Boneless Chicken Hyderabadi | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Korma Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Korma Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Hariyali Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Hariyali Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Kohlapuri Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Kohlapuri Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Do Pyaza Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Do Pyaza Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Lemon Curry Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Lemon Curry Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Changezi Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Changezi Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Lababdar Boneless,₹320,Chicken Lababdar,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Lababdar Boneless | ₹320 | Chicken Lababdar | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Chattinad Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Chattinad Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Angethi Curry Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Angethi Curry Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Handi/Chicken Rara Boneless,₹340,Chicken made with chicken keema n chicken pieces.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Handi/Chicken Rara Boneless | ₹340 | Chicken made with chicken keema n chicken pieces. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 340 | expensive"
Boneless Chicken Main Course,Chicken Lasooni Kali Mirch White Gravy Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Lasooni Kali Mirch White Gravy Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Lasooni Kali Mirch Red Gravy Boneless,₹400,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Lasooni Kali Mirch Red Gravy Boneless | ₹400 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 400 | expensive"
Boneless Chicken Main Course,Mughlai Chicken Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Mughlai Chicken Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Boneless Chicken Main Course,Chicken Kali Mirch Red Gravy Boneless,₹320,The Restaurant didn't have enough knowledge about this item,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,expensive,"Boneless Chicken Main Course | Chicken Kali Mirch Red Gravy Boneless | ₹320 | The Restaurant didn't have enough knowledge about this item | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 320 | expensive"
Breads,Plain Tawa Roti,₹22,Roti made in tandoor.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Plain Tawa Roti | ₹22 | Roti made in tandoor. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 22 | cheap"
Breads,Plain Tandoori Roti,₹22,Roti made in tandoor.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Plain Tandoori Roti | ₹22 | Roti made in tandoor. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 22 | cheap"
Breads,Khamira Roti,₹28,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Khamira Roti | ₹28 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 28 | cheap"
Breads,Mirchi Roti,₹28,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Mirchi Roti | ₹28 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 28 | cheap"
Breads,Onion Mirchi Roti,₹28,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Onion Mirchi Roti | ₹28 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 28 | cheap"
Breads,Jeera Roti,₹28,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Jeera Roti | ₹28 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 28 | cheap"
Breads,Ajwaini Roti,₹28,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Ajwaini Roti | ₹28 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 28 | cheap"
Breads,Garlic Roti,₹28,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Garlic Roti | ₹28 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 28 | cheap"
Breads,Missi Roti,₹48,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Missi Roti | ₹48 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 48 | cheap"
Breads,Naan,₹54,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Naan | ₹54 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 54 | cheap"
Breads,Lachha Paratha,₹54,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Lachha Paratha | ₹54 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 54 | cheap"
Breads,Garlic Lachha Paratha,₹64,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Garlic Lachha Paratha | ₹64 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 64 | cheap"
Breads,Garlic Naan,₹68,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Garlic Naan | ₹68 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 68 | cheap"
Breads,Onion Mirchi Naan,₹68,The Restaurant didn't have enough knowledge about this item,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Onion Mirchi Naan | ₹68 | The Restaurant didn't have enough knowledge about this item | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 68 | cheap"
Breads,Stuffed Veg Naan,₹88,Veg naan stuffed with potato spices peas carrot and other spices.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Stuffed Veg Naan | ₹88 | Veg naan stuffed with potato spices peas carrot and other spices. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 88 | cheap"
Breads,Aloo Onion Stuffed Kulcha,₹88,Veg naan stuffed with potato spices peas carrot and other spices.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Aloo Onion Stuffed Kulcha | ₹88 | Veg naan stuffed with potato spices peas carrot and other spices. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 88 | cheap"
Breads,Aloo Kulcha without Onion,₹88,Veg naan stuffed with potato spices peas carrot and other spices.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Aloo Kulcha without Onion | ₹88 | Veg naan stuffed with potato spices peas carrot and other spices. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 88 | cheap"
Breads,Aloo Stuffed Naan,₹88,Veg naan stuffed with potato spices peas carrot and other spices.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Aloo Stuffed Naan | ₹88 | Veg naan stuffed with potato spices peas carrot and other spices. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 88 | cheap"
Breads,Aloo Onion Stuffed Naan,₹88,Veg naan stuffed with potato spices peas carrot and other spices.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Aloo Onion Stuffed Naan | ₹88 | Veg naan stuffed with potato spices peas carrot and other spices. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 88 | cheap"
Breads,Paneer Onion Stuffed Naan,₹88,Veg naan stuffed with potato spices peas carrot and other spices.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Paneer Onion Stuffed Naan | ₹88 | Veg naan stuffed with potato spices peas carrot and other spices. | Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 88 | cheap"
Breads,Chicken Parantha,₹120,Stuffed veg naan.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",919897002272,10:00 AM - 11:00 PM,2.9,4.1,cheap,"Breads | Chicken Parantha | ₹120 | Stuffed veg naan. | Non-Veg | Normal | Desi Tadka | 254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee | 919897002272 | 10:00 AM - 11:00 PM | 2.9 | 4.1 | 120 | cheap"
